0,0,1.81473394839585,4.0251511985707,5.74977653309221,5.99532427246224,5.28351023990086,-0.246230657526572,1.0231790351782,0.100210319780514
0.01,-0.065056358490566,1.8173446038791,4.0226868908559,5.75203103442363,5.88900120801169,5.85530688974976,-0.251776987285218,1.00994952421555,0.333508807255257
0.02,-0.130117452830189,1.82063308191129,4.02002142636225,5.75426624740889,6.37552903988273,5.98282779835039,-0.270204995473175,1.08368404865391,0.347133968108906
0.03,-0.195173811320755,1.82409831208905,4.01738988783276,5.75642360638201,5.74535835990874,5.64547418019698,-0.233429722428314,0.904950394706135,0.400040812541211
0.04,-0.260234905660377,1.82874998372472,4.01504536703576,5.75805099068473,4.66032753702371,5.50433769176922,-0.247834538930645,0.918762033103434,0.560596355644957
0.05,-0.325291264150943,1.83483118184604,4.01312665157549,5.75904012285693,4.53773096144946,5.9697459425108,-0.254177194387882,0.945890205622458,0.603768833452925
0.06,-0.390347622641509,1.84095362079617,4.01122418917869,5.75981252056282,4.50511530488138,6.27028173596701,-0.276396056874447,0.941493636158884,0.610224420427163
0.07,-0.455408716981132,1.84687126144524,4.00916727366727,5.76039120074168,4.60189432650645,5.50106072586542,-0.280442850841542,1.03293382911215,0.622391357473287
0.08,-0.520469811320755,1.85257160422271,4.00693987925767,5.76074841016692,4.59655306762153,5.9102262549051,-0.281032903580489,1.02993457888077,0.606197184965031
0.09,-0.585540377358491,1.85803114047302,4.00451513578228,5.76084780743062,5.98044142796275,5.70845841851026,-0.282495357652192,0.989449009745327,0.511419621389355
0.1,-0.65056358490566,1.86325232244086,4.00188745035905,5.76068427164154,5.42217583685187,5.78793950445981,-0.317181966590199,0.899518660663122,0.510676740262017
0.11,-0.715634150943396,1.86813913041213,3.9990943622889,5.76028627029141,6.54828434503346,5.74697236535515,-0.296533773658823,0.993537732405805,0.448680930132488
0.12,-0.780704716981132,1.87079128660022,3.99665504342231,5.75981517197994,6.06101693721949,5.68391966115118,-0.301353289980715,0.921998746514628,0.160814321910263
0.13,-0.845775283018868,1.87155008219911,3.99455685244427,5.7596083503247,5.62439112713372,5.80438736435375,-0.303369658614406,0.941209263720472,0.0135598562314959
0.14,-0.910798490566038,1.87112670484892,3.99259540604109,5.75962090984351,5.43564471197778,5.65403959062334,-0.295366002675335,0.971693942405281,-0.109087526833219
0.15,-0.975869056603773,1.86907406156108,3.9907047705613,5.75984981369982,5.69616533108971,5.78180354274977,-0.283367954849421,0.831949803353785,-0.248782681460401
0.16,-1.04093962264151,1.86699509677715,3.98926096233771,5.76007134426095,6.25686101805229,5.68014389315901,-0.285149579331282,1.0151728399602,-0.198063041813799
0.17,-1.10601018867925,1.8654140464694,3.98800109724777,5.760124854906,5.42762663437794,5.64121879291018,-0.263190620671715,1.00385099182795,-0.135135008618197
0.18,-1.17103339622642,1.86427837600271,3.98698643802126,5.76004532785858,6.15001069304074,5.58842982786112,-0.276955918951228,0.954051883106793,-0.0815407124525989
0.19,-1.23610396226415,1.86383075883271,3.9863224157288,5.75976210969082,5.93048801610638,5.59842822133318,-0.27096518062406,0.870844046516734,-0.0136837674167457
0.2,-1.30117452830189,1.86379380784889,3.98601253244711,5.7593228265021,6.01573804696144,5.42092501711492,-0.296883125948657,1.04592569023609,-0.021163761798715
0.21,-1.36624509433962,1.86323212691518,3.9861713418776,5.7589045214442,5.76382507151222,5.9711451004122,-0.290467774860539,0.907393098778454,-0.085718639588972
0.22,-1.43126830188679,1.86169401299257,3.98665620198323,5.75852042064916,6.14854100383004,5.61104814842563,-0.270742600232222,0.919346777440595,-0.210348991496716
0.23,-1.49633886792453,1.85906134327383,3.98736639594614,5.75827299411315,5.61574907244845,6.03199311608974,-0.272715594853436,0.917719904274078,-0.332922491625297
0.24,-1.56140943396226,1.85562974836535,3.98824672814667,5.75805723526839,5.84730181486764,5.2056708728924,-0.280147813950102,0.919835835275368,-0.380387420665077
0.25,-1.62643264150943,1.85173057252426,3.9892525109964,5.75775030826489,6.01883926526626,5.61541668480201,-0.259786665030799,0.941134085594251,-0.392964792421256
0.26,-1.51651358490566,1.84709981513456,3.99042268754854,5.75740438123257,6.02119336395668,5.65268070905011,-0.252406532176917,0.909723477438116,-0.461941333410256
0.27,-1.40659452830189,1.84177474901183,3.99178075918111,5.75704378674094,5.97816497937845,5.27037668975264,-0.27589512927329,0.945400074668018,-0.630294000349815
0.28,-1.29662811320755,1.83595077131562,3.99329647671007,5.75662445539891,6.37017917819275,5.51117096697201,-0.27566237575344,1.0134714882521,-0.601984336975449
0.29,-1.18670905660377,1.82970000074841,3.99494598177153,5.75611659242259,6.19062709572503,5.6214248638954,-0.278175782560382,0.912648791769094,-0.702494175179538
0.3,-1.07674264150943,1.82266281024411,3.99677240881795,5.75558448044385,5.84035461596226,5.43761849610015,-0.251867886387707,0.99921688044534,-0.740997739626423
0.31,-0.96682358490566,1.81466672153284,3.99880548000047,5.75509570407482,5.94184528077347,5.67039290039402,-0.248100935321244,0.928670001066599,-0.808941429294961
0.32,-0.856857169811321,1.80607472812906,4.00101336614109,5.75459492732389,6.22161894686021,5.74861725659424,-0.228409521243939,0.912164607716016,-0.859916538472713
0.33,-0.746938113207547,1.79737876976667,4.00330788125397,5.75404062767923,5.88884790203467,5.25172526200487,-0.223044728533945,0.980951319458576,-0.855538422824811
0.34,-0.636971698113207,1.78922030798536,4.00553569717133,5.75345676966205,5.77406895526659,6.06981247081471,-0.209845407952177,0.9066616192913,-0.760852856395229
0.35,-0.527052641509434,1.78216694825527,4.00751850379295,5.75297554019429,5.62701037110472,5.61050959080928,-0.196073148795539,1.00883928143882,-0.665647080446002
0.36,-0.417105169811321,1.77622785635706,4.00920553596389,5.75265096249047,5.95042988769091,5.49235171994091,-0.196037411214169,1.00379319596584,-0.536988163352991
0.37,-0.307162433962264,1.77129592138585,4.0106094889566,5.75243029719661,5.48149227239919,5.21233291979505,-0.187019772809593,1.09703651286783,-0.482745589014898
0.38,-0.197224433962264,1.76727834516628,4.0117346718346,5.7522462038842,6.15286612203102,5.59697709769608,-0.210152111464541,0.950058506904282,-0.337560481950154
0.39,-0.0872816981132075,1.76415703936274,4.01257479079767,5.75207991074933,6.02796285656196,5.28260476794618,-0.183980968264944,1.04399841240661,-0.297845074021068
