0,0,3.764150168,7.17027492,7.236946158,8.90821898603877,4.73843917700586,-0.812389790747395,-0.583114763909648,0
0.01,0,3.764150168,7.17027492,7.236946158,8.90821898603877,4.73843917700586,-0.812389790747395,-0.583114763909648,0
0.02,-0.0701758113207547,3.76344981060159,7.17016669698416,7.23679538275191,8.90355975151946,4.74332712037683,-0.81279798021425,-0.582545657746786,-0.0701758113207547
0.03,-0.140356358490566,3.76204904854081,7.16995045490231,7.23649367055986,8.89426788552204,4.75313931241782,-0.813613190394155,-0.581406550029017,-0.140356358490566
0.04,-0.210532169811321,3.75994792908161,7.16962672967907,7.23604065345561,8.88039717292157,4.76794810724159,-0.81483299818166,-0.579695769412101,-0.210532169811321
0.05,-0.280707981132075,3.75714645222401,7.16919636854422,7.235435728472,8.86202710236163,4.7878641244509,-0.8164538028262,-0.577410761807083,-0.280707981132075
0.06,-0.350888528301887,3.75364457070403,7.16866053216403,7.23467806048373,8.83926208925232,4.81303815363096,-0.818470816617192,-0.574548102725948,-0.350888528301887
0.07,-0.421064339622641,3.74944233178564,7.16802071923862,7.23376661685516,8.81223137870706,4.8436627570647,-0.820877971308614,-0.571103630018454,-0.421064339622641
0.08,-0.491249622641509,3.74453964094091,7.16727873393598,7.23270012146279,8.78108628402346,4.87997741572897,-0.823668039183507,-0.567072271608828,-0.491249622641509
0.09,-0.561434905660377,3.73893649816985,7.16643672640765,7.23147711211362,8.74600029403739,4.92227118954745,-0.826832479875825,-0.562448264485182,-0.561434905660377
0.1,-0.631620188679245,3.73263290347245,7.1654971832448,7.23009592765214,8.70716687156699,4.97088884580094,-0.830361475127095,-0.557225107676202,-0.631620188679245
0.11,-0.701758113207547,3.72562932948834,7.16446300291893,7.22855482067562,8.66480057218729,5.02623381943998,-0.834243645938972,-0.55139599128979,-0.701758113207547
0.12,-0.771943396226415,3.7179253035779,7.16333729113292,7.22685165648968,8.61912662299788,5.08878763618864,-0.838466816023647,-0.544952657051205,-0.771943396226415
0.13,-0.842128679245283,3.70952082574112,7.16212357986293,7.22498423441006,8.57038777105606,5.15910913777225,-0.843017192152063,-0.537886617918731,-0.842128679245283
0.14,-0.912313962264151,3.70041589597801,7.16082576359561,7.2229501971443,8.51883944736528,5.23785058567858,-0.847879601649051,-0.530188816467725,-0.912313962264151
0.15,-0.982499245283019,3.69061051428856,7.15944810711168,7.22074704461727,8.46474787128924,5.32577304634348,-0.85303746247524,-0.52184967913548,-0.982499245283019
0.16,-1.05268452830189,3.68010468067277,7.1579952536478,7.21837214916033,8.40838818975288,5.42376539759014,-0.858472752002246,-0.512859175670759,-1.05268452830189
0.17,-1.12282245283019,3.66889886777027,7.1564722975963,7.21582287962451,8.35004510262857,5.53286322078243,-0.864165736943504,-0.503207292368554,-1.12282245283019
0.18,-1.19300773584906,3.65699260294144,7.15488459798532,7.2130962983027,8.29000373085019,5.65429192173828,-0.870095663703996,-0.492882882644044,-1.19300773584906
0.19,-1.26319301886792,3.64438588618627,7.15323798473815,7.21018950016341,8.22855559792671,5.78949052491461,-0.876239993077293,-0.48187495736125,-1.26319301886792
0.2,-1.33337830188679,3.63107871750476,7.15153870103279,7.20709952771417,8.16599459789085,5.94016299135293,-0.882574613700535,-0.470172363342797,-1.33337830188679
0.21,-1.40356358490566,3.61707109689692,7.14979341207,7.20382339357226,8.10261568610033,6.10833834594073,-0.889073809329263,-0.45776387096925,-1.40356358490566
0.22,-1.47374886792453,3.60236302436275,7.1480092136523,7.20035810462216,8.03871373508614,6.29644836716785,-0.895710227022409,-0.444638267817182,-1.47374886792453
0.23,-1.54388679245283,3.58695497254186,7.1461936961422,7.19670079997963,7.97458449015006,6.5074223764503,-0.902454643106328,-0.430784884989981,-1.54388679245283
0.24,-1.6140720754717,3.57084646879464,7.14435478165966,7.19284844356958,7.91051784015859,6.74484049680354,-0.909276559248033,-0.416192430015321,-1.6140720754717
0.25,-1.68425735849057,3.55403751312108,7.14250090523109,7.18879818638404,7.84680334503479,7.01309528913189,-0.91614353900342,-0.400850366024891,-1.68425735849057
